Date,AI version, Board shape, Initial board, Move History, Winner
Tue Jul 11 2017 15:49:59 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132021131023111020114002152041150051130061171035154012153064163022124062165060113005140073145036126070146055104047125037110072157003115056166075174017127067177076107000101016106,0
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123012155052114005122025153021151066145061171063111032165000142054177056162076116031103027141026115004110020136013164047102073174050130072135075101070137040106007157017146067160,0
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023114024125013102031152035121005145055103036151046165053154041120064130075166004147062112010111027156022176015100037163060171067116073174040172057126061150001106007177070117,1
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125042114016151032126052161054164060122071150021153041107065131074110063155004103023130020105000145066173036146056170075177076115006167035113062147057117037140012172027101002111,1
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065162045155024175071136064163066132031173035151061130027146022157052170074176042137067121077115014156023112013103026117010105011101060150020100072147007125004116006141040002,0
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132024163062135046155023136054165073122041113056150014171002104011121061164066175003142045100025177020172067131040115006112016117007137026130074127005147060176052157001110070151,1
Tue Jul 11 2017 15:50:00 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123032141013125024114042112022154050131053151004115001136021162037111061145064103046157055140026174052127017163073147016165005160030120075106070100002166072171077176007156067010,0
Tue Jul 11 2017 15:50:01 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145056114023142005135054165051141063132026146055115013136031104022167021112057147003172016120076164053152066127011174075150062106060130073177040125037100007101017161010102070171,1
Tue Jul 11 2017 15:50:01 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065152035145055163061123074176013125036122031124016146026151014111075106041132000130064156066171037172021120017147077102012104057167003115001142040150073162005127010107060070,0
Tue Jul 11 2017 15:50:01 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042154065152062122025141030135024140011153045151055173032120050164074146047114075112023176071110002172063137005121031136057103001161026170004127000167016160015107006117013156066,0
Tue Jul 11 2017 15:50:01 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123042145025136022114016141052115046147024112055163004107040121013103074132005151061156067160027171062102026172073153031166001175020111050137065164000130054176057117070177010106,1
Tue Jul 11 2017 15:50:01 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132021131022153040123054111025120013141052124000151050161071163015170062110074164030165075112055101060103002173014135026136037127004176066167077105017172016146006145057107056147,0
Tue Jul 11 2017 15:50:02 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123052155013126066132041154053163073131017177021103024145025150056115005127030162076165075157067151064174012114072111002116040101006146022104060107037136020171047161000110042170,1
Tue Jul 11 2017 15:50:02 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145054163046123072165012125026101052127032121042136016105013141050102051147010140076164031120003162006160000122074166014130011115035104055153070137061117071107075173057177067156,0
Tue Jul 11 2017 15:50:02 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125042132021152022114054131015110030141026113003155050165012106063161016174072107035151004117023170071105037111076160045146057102056166075164053173000147067177062140036127020101,1
Tue Jul 11 2017 15:50:02 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152053132051154031130022141021164065120035166045140074113012103004162002125060136073175027156010100046155014171024172050115016170067157026161077137023105076107006111063101047117,1
Tue Jul 11 2017 15:50:03 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132024163042123062135013102022151003111031171001121036145012146025127055141061120047126064165030175015137066105014160056104052177076157010154050100074140016107017170067173072106,1
Tue Jul 11 2017 15:50:03 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132023114031163054145024155046130013136015105056137073112064172021135026110025142001106002175016103074165041147052162076107071104011166017127077100057161050160051140022120167170,1
Tue Jul 11 2017 15:50:03 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042154035124065152013114055145062126032122025131004136040163037141050161027117015175051116073146072153047121056111007123001102076120012157003177030170010171067174064160100166105106,1
Tue Jul 11 2017 15:50:03 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152062154025132055124023161045114012166031135060115065164046121016157003126077156053122013171041130020176027104050117036102074110067140063170006175005172007173001147037111051100,0
Tue Jul 11 2017 15:50:03 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132022131023154030141035113052140064165014162072120066105024174003176053125012146075171063121015173061151057167077106055111004126000137045136002110047116050101070156017160007127,0
Tue Jul 11 2017 15:50:04 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125026145053116007122023114035127017132031152015163062172012154056136004105047167006111073142064130071155046166076102020141040150000121065175003177013137051161001110057070160074,0
Tue Jul 11 2017 15:50:04 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125026123042132022154035111021153063172045114015131005113002103030162055152012117041165061120075146037151071156050174004127073170036160007176066177064140067101010100016147057106,1
Tue Jul 11 2017 15:50:04 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123012145052113032153002151061115014142054135036164050126046111004122020162031103037105006141055121074117073175016100063166076156001170060172057140030167071165025107047177110127,1
Tue Jul 11 2017 15:50:04 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145053123054163062115012122013103042141064165014175052105016174046135066173031106072125055107051102036130017156032157076127026120061177040170060171067150047101004121010100011137,1
Tue Jul 11 2017 15:50:04 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123012125022132045114052153024121031140015156067154020142030101062161013116003155070151050102006166007146057105036104000171026160077164041110073174072137047127063117075165011176,1
Tue Jul 11 2017 15:50:05 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123052136022161026145037111032117070146047156025142012121067103053115054166031130000101055163062151024160016127071172007164073165014106077113005176040150004157041020110002075174,0
Tue Jul 11 2017 15:50:05 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152035123042155013141061122045103066163032170062156030121014125046167010136037147011154074131027151057171005100001172026176077117024120075116060140006115050165004164007102012073,0
Tue Jul 11 2017 15:50:05 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152051145035163046147056141031122032123061150054130072173013171036125026104021142014155060165040127037170062112074117075124057166064167016105020110006111077115001102003176000007,0
Tue Jul 11 2017 15:50:05 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125042145016141036115056137027124040155046154006167063114064166047151003173062104023112077157026113074105011117072110021175076131002161060153001171032165070100007122052130020150,0
Tue Jul 11 2017 15:50:05 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125042154055145016132053164073152061156021174036123013124062122041104011112014120057101010140050172030127031160051115037117046103026163006167002107075166076100071165005170077147,1
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123052153012125045161026115063154035136013174070122065101046137042104073155057114005172047106064116017150011131003121020151060127040167000176071132066107056177062175002130041110,1
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042154035141064123012165053124040136025152062151046130061175074113020173014163066115032156026117060150045111005172070122037110076116027107000121003147006155071102001177031104067157,0
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125015123024126014155042122021151016104017127036146013147066145052131053105007106020140050160011162063174003154041130065156076177070112037101002164072110000171075173057161032167,0
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145055123052166065153022146012101063142051121037162025147013173057140075114005141003126056104036176067106017177020102061111030154071160070116031127024107010100032174050164072115,1
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132022152035123054112061153011121031140024101041165062164030172000115002170025151020110074136045116026163006155060107066173050127046176071103004156014137057147067105013177017175,T
Tue Jul 11 2017 15:50:06 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145053123055156013165025122031124066136064176037112002142077116032146026174067120006173041147021111075115005130014150000104057152072107017154051101003140110060127161063162071170,0
